# theta_E,e1,e2,gamma1,gamma2,R_sersic,n_sersic,e1_src,e2_src,center_x_src,center_y_src
2.931348562240600586e+00,6.761410087347030640e-02,4.934369623661041260e-01,8.732043206691741943e-02,1.165221780538558960e-01,1.364291191101074219e+00,1.892189741134643555e+00,-4.082669317722320557e-01,-2.699397802352905273e-01,-2.156129032373428345e-01,6.714191436767578125e-01
2.954609870910644531e+00,2.107816785573959351e-01,-1.835089474916458130e-01,-7.926970720291137695e-02,-2.296347916126251221e-02,8.181198835372924805e-01,1.949019193649291992e+00,-7.462243735790252686e-02,-5.694798659533262253e-03,-1.580340266227722168e-01,4.110133647918701172e-01
4.698069691658020020e-01,2.370387017726898193e-01,-4.931676983833312988e-01,-3.653016686439514160e-02,-3.322340548038482666e-02,3.407998085021972656e-01,3.015660345554351807e-01,2.670747637748718262e-01,-3.582467734813690186e-01,-3.150049149990081787e-01,3.844101130962371826e-01
2.952365875244140625e+00,6.064973473548889160e-01,-3.282276093959808350e-01,-2.134031057357788086e-02,-5.487202107906341553e-02,1.166288018226623535e+00,2.267953157424926758e+00,1.315761357545852661e-01,-9.413939714431762695e-02,3.714667558670043945e-01,-3.151106834411621094e-02
2.023837089538574219e+00,4.650436714291572571e-02,1.775218546390533447e-01,-1.188448593020439148e-01,-1.660541594028472900e-01,1.408980607986450195e+00,7.988474369049072266e-01,-1.087157987058162689e-02,-3.556729480624198914e-02,5.979129076004028320e-01,-2.811342179775238037e-01
8.839284777641296387e-01,2.447514235973358154e-01,5.276841521263122559e-01,2.151377499103546143e-02,-6.796838343143463135e-02,9.734570980072021484e-01,1.493800878524780273e+00,-5.137580633163452148e-01,-2.579934000968933105e-01,2.489296048879623413e-01,2.339050173759460449e-01
2.039604902267456055e+00,-7.829120159149169922e-01,-1.876189708709716797e-01,1.717837303876876831e-01,-6.163626909255981445e-03,1.221532374620437622e-01,1.436438083648681641e+00,-1.644166857004165649e-01,-6.118795275688171387e-01,2.817908227443695068e-01,-1.738998144865036011e-01
2.266372144222259521e-01,2.281513512134552002e-01,5.629472732543945312e-01,-1.975710093975067139e-01,-5.584272742271423340e-02,1.635719180107116699e+00,1.344422101974487305e+00,4.913135766983032227e-01,-2.741480171680450439e-01,-8.896273374557495117e-01,2.817799448966979980e-01
9.198027253150939941e-01,-2.996027767658233643e-01,4.584119617938995361e-01,1.926113516092300415e-01,-7.906553894281387329e-02,1.151798367500305176e+00,1.761403083801269531e+00,1.199817582964897156e-01,3.270933628082275391e-01,3.218674361705780029e-01,-6.284919381141662598e-01
4.611207842826843262e-01,1.687432378530502319e-01,2.732256650924682617e-01,-4.643914103507995605e-02,1.419753283262252808e-01,1.176198601722717285e+00,9.636633396148681641e-01,-5.036740899085998535e-01,-4.249583780765533447e-01,-3.841494619846343994e-01,3.262639343738555908e-01
2.517649233341217041e-01,-2.256802916526794434e-01,-7.897768914699554443e-02,-1.197116002440452576e-01,2.411873638629913330e-02,2.762965261936187744e-01,1.273105740547180176e+00,-3.327820897102355957e-01,-1.671419590711593628e-01,2.678545415401458740e-01,9.987896084785461426e-01
2.840654134750366211e+00,-2.899912744760513306e-02,-1.345180254429578781e-02,3.752967715263366699e-02,-7.644613832235336304e-02,6.725560426712036133e-01,5.512447953224182129e-01,2.387079447507858276e-01,-5.513775721192359924e-02,-6.936661154031753540e-02,-1.620573103427886963e-01
4.996438026428222656e-01,7.423472404479980469e-01,-5.514070987701416016e-01,1.437583565711975098e-02,1.129305511713027954e-01,1.364353418350219727e+00,1.588440895080566406e+00,3.253705799579620361e-01,-8.887553960084915161e-02,-2.151286751031875610e-01,4.257198274135589600e-01
2.254597902297973633e+00,3.585852980613708496e-01,-3.112195134162902832e-01,-7.971590012311935425e-02,1.436603814363479614e-01,5.973714590072631836e-01,8.083956837654113770e-01,-1.995267421007156372e-01,-3.659269809722900391e-01,2.350007891654968262e-01,3.578011691570281982e-01
2.998498439788818359e+00,4.033982157707214355e-01,-2.437916696071624756e-01,-6.751970946788787842e-02,1.230468899011611938e-01,8.203371167182922363e-01,2.140049934387207031e+00,2.722178101539611816e-01,-3.604215085506439209e-01,-1.695615053176879883e-01,3.389838039875030518e-01
2.223111867904663086e+00,8.527529984712600708e-02,-3.880183026194572449e-02,-1.763100177049636841e-01,-5.128185451030731201e-02,1.281444549560546875e+00,1.340721845626831055e+00,4.835797548294067383e-01,-1.114487349987030029e-01,5.296907946467399597e-02,-3.561622798442840576e-01
2.521136522293090820e+00,-2.564126253128051758e-01,5.303007364273071289e-01,-1.428973674774169922e-01,-9.131534397602081299e-02,1.969704031944274902e+00,5.584179162979125977e-01,2.916971407830715179e-02,-6.467433273792266846e-02,1.586171388626098633e-01,1.203077673912048340e+00
6.092351078987121582e-01,-1.518585532903671265e-01,-5.918088927865028381e-02,1.426586657762527466e-01,-9.269785881042480469e-02,9.437334537506103516e-01,2.247882127761840820e+00,3.068146407604217529e-01,3.070142567157745361e-01,4.603124782443046570e-02,5.015869438648223877e-02
1.631659865379333496e-01,-1.902939826250076294e-01,6.597518324851989746e-01,-1.127628535032272339e-01,9.623862802982330322e-02,1.204055905342102051e+00,9.437243342399597168e-01,5.008419603109359741e-02,1.538446694612503052e-01,4.800423681735992432e-01,3.285087645053863525e-01
3.496220409870147705e-01,2.126750908792018890e-02,-2.468978464603424072e-01,-1.019997298717498779e-01,1.750808209180831909e-01,1.222584843635559082e+00,1.169295549392700195e+00,-3.153849840164184570e-01,2.825264334678649902e-01,-9.359353184700012207e-01,8.454331010580062866e-02
2.826165199279785156e+00,-9.478866308927536011e-02,-2.542842328548431396e-01,8.094646036624908447e-02,8.442401885986328125e-04,1.249719038605690002e-01,1.352582216262817383e+00,-1.745923608541488647e-01,1.214485988020896912e-01,-1.011723399162292480e+00,6.202631592750549316e-01
2.767413854598999023e+00,-2.834265306591987610e-02,1.472678184509277344e-01,-7.049711048603057861e-02,4.436746239662170410e-02,9.177703261375427246e-01,1.283786773681640625e+00,3.400464057922363281e-01,1.933123916387557983e-01,-5.392317771911621094e-01,-8.177182078361511230e-01
1.245889067649841309e+00,2.475987672805786133e-01,4.760344028472900391e-01,-1.756682991981506348e-02,-1.681310236454010010e-01,5.291332006454467773e-01,1.193022012710571289e+00,-3.656975328922271729e-01,3.054609596729278564e-01,-3.655959665775299072e-01,-3.221634924411773682e-01
1.470613479614257812e-01,1.474408209323883057e-01,-9.078663587570190430e-02,9.786672890186309814e-02,6.200189888477325439e-02,1.818761706352233887e+00,1.675189018249511719e+00,2.091550454497337341e-02,-2.619666159152984619e-01,-3.316927850246429443e-01,5.723546743392944336e-01
6.870954632759094238e-01,2.762670218944549561e-01,-2.649052441120147705e-01,1.573794633150100708e-01,-1.403399258852005005e-01,1.902991533279418945e+00,2.141643762588500977e+00,-7.675216067582368851e-03,3.586565256118774414e-01,1.892811506986618042e-01,2.749631553888320923e-02
2.817049026489257812e+00,7.734598964452743530e-02,-9.313323348760604858e-02,-1.266208589076995850e-01,-1.709118485450744629e-01,3.704403936862945557e-01,9.957258105278015137e-01,-1.164546906948089600e-01,5.088627934455871582e-01,9.287710487842559814e-02,7.375519722700119019e-02
1.864849567413330078e+00,1.818437427282333374e-01,4.942696094512939453e-01,-6.527575850486755371e-02,-1.710427254438400269e-01,1.082170844078063965e+00,8.568541407585144043e-01,1.477549523115158081e-01,1.407988667488098145e-01,-5.190671086311340332e-01,1.110287476330995560e-02
2.461442470550537109e+00,7.819187827408313751e-03,4.474354088306427002e-01,-1.651799231767654419e-01,2.524408698081970215e-02,9.603393673896789551e-01,1.342873334884643555e+00,-2.379859611392021179e-02,-5.008501410484313965e-01,-6.154739763587713242e-03,8.867930620908737183e-02
2.208501696586608887e-01,-1.185059994459152222e-01,2.765701152384281158e-02,-1.444694548845291138e-01,3.561040759086608887e-02,1.336703538894653320e+00,1.215180873870849609e+00,-3.775175809860229492e-01,-3.487238287925720215e-01,-8.453571200370788574e-01,-4.400318562984466553e-01
2.628096103668212891e+00,5.035442113876342773e-01,-2.161086201667785645e-01,-1.178008690476417542e-01,8.884085714817047119e-02,5.510442256927490234e-01,1.447819709777832031e+00,-9.928501397371292114e-02,9.189046174287796021e-02,1.256297081708908081e-01,-6.704960018396377563e-02
3.821807503700256348e-01,-2.014102973043918610e-02,-4.596987739205360413e-02,5.824036896228790283e-02,-6.778265535831451416e-02,4.828872904181480408e-02,1.976155996322631836e+00,1.762515604496002197e-01,7.821355760097503662e-02,1.244179964065551758e+00,5.141896605491638184e-01
3.633579909801483154e-01,-3.462857380509376526e-02,-2.979025542736053467e-01,1.372738033533096313e-01,8.014555275440216064e-02,1.564683079719543457e+00,3.037962913513183594e-01,-5.356069803237915039e-01,-4.467954337596893311e-01,-1.511872559785842896e-01,-3.935478627681732178e-01
4.822151958942413330e-01,-3.078684508800506592e-01,-1.072146892547607422e-01,-1.259223818778991699e-01,-7.379367947578430176e-03,4.471879601478576660e-01,1.063997507095336914e+00,-2.825365066528320312e-01,-8.528351038694381714e-02,4.763006865978240967e-01,5.252974629402160645e-01
1.396505385637283325e-01,-3.415088653564453125e-01,-8.943649381399154663e-02,-1.201196536421775818e-01,-5.668652057647705078e-02,8.376272767782211304e-02,1.864230871200561523e+00,9.593192487955093384e-02,-4.297554865479469299e-02,6.518387794494628906e-01,3.852741792798042297e-02
2.680720090866088867e+00,7.050059502944350243e-04,4.059743583202362061e-01,-7.633706182241439819e-02,-1.976589858531951904e-01,1.275571703910827637e+00,1.946415424346923828e+00,2.127978950738906860e-01,5.068963766098022461e-01,-8.779319375753402710e-02,6.272584795951843262e-01
2.549489021301269531e+00,3.322631865739822388e-02,1.381155848503112793e-01,-1.067873835563659668e-02,-9.715507179498672485e-02,1.312630414962768555e+00,4.867414832115173340e-01,-5.170249845832586288e-03,-1.985233426094055176e-01,3.961258009076118469e-02,-1.850457489490509033e-01
4.384859800338745117e-01,6.510762870311737061e-02,2.463541775941848755e-01,1.770725399255752563e-01,1.026380807161331177e-01,1.331515908241271973e+00,1.606219053268432617e+00,1.169554330408573151e-02,-3.612506017088890076e-02,7.708732038736343384e-02,1.772634834051132202e-01
2.701756477355957031e+00,2.878020405769348145e-01,-3.673808649182319641e-02,6.674776971340179443e-02,2.568332850933074951e-02,3.505256772041320801e-02,5.979179143905639648e-01,5.588370561599731445e-01,2.166124582290649414e-01,-2.019373327493667603e-01,-5.241060853004455566e-01
3.617531061172485352e-01,6.020833924412727356e-02,2.720600068569183350e-01,9.602846205234527588e-02,-1.060288250446319580e-01,3.373948037624359131e-01,1.115273475646972656e+00,-4.658323526382446289e-01,-3.083539903163909912e-01,1.410147666931152344e+00,-8.702325820922851562e-01
6.677731871604919434e-02,3.810734720900654793e-03,-2.640319168567657471e-01,1.137303560972213745e-01,-1.671101897954940796e-01,8.019499480724334717e-02,8.244189620018005371e-01,2.087228000164031982e-02,-2.604757845401763916e-01,-2.980639934539794922e-01,-1.293073892593383789e-01
2.835706233978271484e+00,2.232576720416545868e-02,5.405714511871337891e-01,1.475897282361984253e-01,7.372553646564483643e-02,8.084936738014221191e-01,1.290050268173217773e+00,-7.444568723440170288e-02,-1.750990599393844604e-01,-1.821415573358535767e-01,-1.272810399532318115e-01
4.797756299376487732e-02,-3.500138819217681885e-01,1.723381429910659790e-01,-2.853344380855560303e-02,-9.230270981788635254e-03,1.344058513641357422e-01,1.972649812698364258e+00,6.758294701576232910e-01,3.649175763130187988e-01,-7.362781763076782227e-01,-4.992025196552276611e-01
2.719755172729492188e+00,-1.782484948635101318e-01,9.561276435852050781e-02,-2.772459387779235840e-02,-7.425792515277862549e-02,2.945860028266906738e-01,1.308880567550659180e+00,2.587968409061431885e-01,1.219886168837547302e-01,3.067801147699356079e-02,5.073964595794677734e-01
5.705440640449523926e-01,2.975218296051025391e-01,-4.703431427478790283e-01,-3.065377473831176758e-03,-7.539805024862289429e-02,2.017093747854232788e-01,2.236693382263183594e+00,-2.096244692802429199e-01,1.680080406367778778e-02,1.595907062292098999e-01,3.190758824348449707e-01
2.533125162124633789e+00,3.480795919895172119e-01,1.547496318817138672e-01,1.832715719938278198e-01,-1.915261447429656982e-01,9.475281834602355957e-01,8.681552410125732422e-01,-4.567534327507019043e-01,1.406455878168344498e-02,9.246722459793090820e-01,5.519951581954956055e-01
2.429697990417480469e+00,1.000000000000000000e+00,9.111160039901733398e-02,-1.081651970744132996e-01,5.097647011280059814e-02,1.663517236709594727e+00,2.221816539764404297e+00,2.053003311157226562e-01,-4.094198644161224365e-01,-1.456091701984405518e-01,3.015851676464080811e-01
2.773734629154205322e-01,-5.509278178215026855e-01,2.926845252513885498e-01,1.142328828573226929e-01,-1.826824247837066650e-02,1.140603423118591309e+00,1.901625633239746094e+00,-1.433171927928924561e-01,-8.315822482109069824e-02,-3.077465295791625977e-01,-3.712934553623199463e-01
2.828729629516601562e+00,-5.822156071662902832e-01,5.152946338057518005e-03,-1.439762860536575317e-01,1.574085801839828491e-01,1.725654840469360352e+00,1.483467817306518555e+00,3.102204948663711548e-02,3.618822395801544189e-01,2.743637859821319580e-01,2.321933060884475708e-01
2.719452083110809326e-01,3.781081736087799072e-02,2.601057589054107666e-01,-1.528871059417724609e-01,-2.851974964141845703e-02,9.310855865478515625e-01,4.937197268009185791e-01,1.666547805070877075e-01,8.725106716156005859e-02,-1.089377701282501221e-01,-3.025701940059661865e-01
2.723832368850708008e+00,-3.301783651113510132e-02,-4.731113556772470474e-03,-1.188494265079498291e-02,-1.196312904357910156e-02,1.172823548316955566e+00,2.020376443862915039e+00,2.479151487350463867e-01,4.283375740051269531e-01,3.434851467609405518e-01,1.592621654272079468e-01
2.916032671928405762e-01,-2.655979692935943604e-01,-6.756507605314254761e-02,6.429938971996307373e-02,-2.804607152938842773e-03,1.061176180839538574e+00,1.454181194305419922e+00,3.482443392276763916e-01,-2.656372189521789551e-01,-2.460908144712448120e-01,6.169816255569458008e-01
2.547463893890380859e+00,5.159239172935485840e-01,-1.420518755912780762e-01,-2.980053424835205078e-02,-7.761669158935546875e-02,3.437692523002624512e-01,1.828928709030151367e+00,2.062243819236755371e-01,-9.130957536399364471e-03,3.063094019889831543e-01,2.254991084337234497e-01
7.152104377746582031e-02,7.352706789970397949e-02,8.062483668327331543e-01,-1.524830162525177002e-01,-1.400687098503112793e-01,1.732689619064331055e+00,1.952559232711791992e+00,-5.855128169059753418e-01,5.771467685699462891e-01,-1.620020419359207153e-01,8.127707839012145996e-01
2.189587593078613281e+00,3.531668782234191895e-01,3.487796187400817871e-01,-3.367729485034942627e-02,9.538589417934417725e-02,3.942978382110595703e-01,1.260293245315551758e+00,3.446928560733795166e-01,-2.422946244478225708e-01,-5.556125640869140625e-01,1.263959854841232300e-01
2.674963712692260742e+00,-1.420186758041381836e-01,1.243875548243522644e-02,-6.304013729095458984e-02,1.926019340753555298e-01,7.931972146034240723e-01,9.462731480598449707e-01,-3.964729011058807373e-01,2.057834565639495850e-01,2.224751263856887817e-01,1.197096779942512512e-01
2.525124073028564453e+00,3.702881634235382080e-01,3.957779407501220703e-01,1.294567734003067017e-01,-1.817888915538787842e-01,1.073968291282653809e+00,2.060476779937744141e+00,8.430846035480499268e-02,2.316415160894393921e-01,8.326678723096847534e-02,1.067690849304199219e-01
4.366007447242736816e-01,-1.506372094154357910e-01,-3.714182078838348389e-01,-1.149948090314865112e-01,-3.019240498542785645e-02,8.365634679794311523e-01,3.608677089214324951e-01,-4.868908822536468506e-01,3.351552188396453857e-01,-2.523376941680908203e-01,1.490360647439956665e-01
2.859280586242675781e+00,-1.786412745714187622e-01,2.116974741220474243e-01,-1.328179240226745605e-01,-2.786895632743835449e-02,2.337951362133026123e-01,1.937804937362670898e+00,5.188512206077575684e-01,-2.393054962158203125e-01,-1.918179094791412354e-01,2.590315639972686768e-01
7.093321681022644043e-01,-5.203043296933174133e-02,5.825857520103454590e-01,-1.284044682979583740e-01,-7.338747382164001465e-03,4.922423064708709717e-01,1.466395378112792969e+00,-4.932326078414916992e-02,1.940907090902328491e-01,9.711371064186096191e-01,1.619806699454784393e-02
1.480295658111572266e+00,-5.616956949234008789e-02,5.821968913078308105e-01,-3.822855651378631592e-02,-1.087680384516716003e-01,1.015447258949279785e+00,3.530708849430084229e-01,2.259419485926628113e-02,-2.335635572671890259e-01,1.003695130348205566e+00,1.796573847532272339e-01
2.233156681060791016e+00,1.733108609914779663e-01,5.608431622385978699e-02,-1.394280195236206055e-01,-1.175591722130775452e-01,1.497474908828735352e+00,1.219141125679016113e+00,1.729815602302551270e-01,7.073836401104927063e-03,1.038082018494606018e-01,6.085478663444519043e-01
2.073003530502319336e+00,-1.171234697103500366e-01,3.138978481292724609e-01,-1.977728009223937988e-01,1.430018097162246704e-01,8.909181952476501465e-01,5.721466541290283203e-01,2.313996851444244385e-01,9.698300808668136597e-02,1.492939591407775879e-01,-9.199081659317016602e-01
2.206138849258422852e+00,2.277510166168212891e-01,-4.368905723094940186e-01,3.162173926830291748e-02,-1.838387548923492432e-02,9.038686156272888184e-01,3.596968054771423340e-01,1.734228432178497314e-01,5.981327891349792480e-01,-6.005309820175170898e-01,-4.295289218425750732e-01
2.358974933624267578e+00,-1.532984077930450439e-01,-6.236339733004570007e-02,-1.721041053533554077e-01,-1.834684461355209351e-01,3.779009580612182617e-01,9.831169247627258301e-01,-1.259242296218872070e-01,3.798508644104003906e-01,-6.277863383293151855e-01,1.297675669193267822e-01
3.373036161065101624e-02,-5.577917098999023438e-01,3.593883514404296875e-01,-1.270730495452880859e-01,-1.055742800235748291e-02,1.031529068946838379e+00,1.844702959060668945e+00,9.167961031198501587e-02,-1.045819148421287537e-01,-5.415410399436950684e-01,-5.284231901168823242e-01
7.954143881797790527e-01,-1.757625043392181396e-01,1.709370166063308716e-01,1.367578655481338501e-01,2.626848220825195312e-02,1.920167326927185059e+00,1.031363725662231445e+00,-2.301291078329086304e-01,-4.511308670043945312e-01,-3.282355964183807373e-01,3.914420492947101593e-03
3.607184290885925293e-01,-8.371441066265106201e-02,7.949299216270446777e-01,1.507162898778915405e-01,-1.162735596299171448e-01,1.904070675373077393e-01,2.291586160659790039e+00,3.113809525966644287e-01,3.005271553993225098e-01,-5.517751574516296387e-01,7.722988724708557129e-02
6.386485695838928223e-01,-1.330007612705230713e-01,-5.623673200607299805e-01,-3.142133355140686035e-03,-6.959845125675201416e-02,1.933628439903259277e+00,4.823929965496063232e-01,-3.784689903259277344e-01,-2.479926496744155884e-01,1.320807933807373047e-01,3.414964973926544189e-01
6.828417181968688965e-01,-9.113208949565887451e-02,5.477651208639144897e-02,1.572893410921096802e-01,1.536594480276107788e-01,1.547437667846679688e+00,1.070482015609741211e+00,-6.580228358507156372e-02,-4.831751585006713867e-01,1.712731719017028809e-01,2.437575012445449829e-01
1.230284571647644043e-01,3.085256814956665039e-01,-4.902973473072052002e-01,-8.115010708570480347e-02,3.710755705833435059e-02,3.482770025730133057e-01,1.073551416397094727e+00,6.137935519218444824e-01,1.482839733362197876e-01,-6.111680865287780762e-01,3.914499282836914062e-01
2.575416088104248047e+00,1.472692936658859253e-01,5.963889956474304199e-01,-4.024663567543029785e-02,-6.779822707176208496e-02,1.281927824020385742e+00,1.689490795135498047e+00,1.410285830497741699e-01,2.310142666101455688e-01,-5.077986121177673340e-01,4.620206952095031738e-01
3.609983921051025391e-01,-2.588919550180435181e-02,-2.362922728061676025e-01,1.040983349084854126e-01,1.226446777582168579e-01,5.759496688842773438e-01,7.679638266563415527e-01,-5.283123254776000977e-01,-1.879362910985946655e-01,-3.590173423290252686e-01,3.088685870170593262e-01
2.018434852361679077e-01,-3.438860177993774414e-01,2.507661879062652588e-01,-1.382805556058883667e-01,-9.451677650213241577e-02,3.083691000938415527e-01,1.909146070480346680e+00,-2.143347561359405518e-01,5.789163708686828613e-02,-1.442723423242568970e-01,-1.152235865592956543e+00
5.137459039688110352e-01,1.790619045495986938e-01,1.543854176998138428e-01,1.352305859327316284e-01,6.021918356418609619e-02,1.162585139274597168e+00,8.081805109977722168e-01,4.088898897171020508e-01,5.280110239982604980e-01,5.368340760469436646e-02,-7.757809162139892578e-01
2.998273849487304688e+00,3.670143187046051025e-01,-1.000000000000000000e+00,-5.691796541213989258e-03,-5.514469742774963379e-02,2.730847895145416260e-01,1.357009649276733398e+00,-1.022960692644119263e-01,1.123064011335372925e-01,-3.274885416030883789e-01,-1.278119981288909912e-01
7.062737345695495605e-01,6.056299805641174316e-02,-1.604381650686264038e-01,7.251276075839996338e-02,-1.026557385921478271e-02,1.176256418228149414e+00,3.061550855636596680e-01,-4.186184406280517578e-01,8.091493695974349976e-02,-4.161030054092407227e-01,4.162087738513946533e-01
4.162292778491973877e-01,-5.552703142166137695e-01,-2.007679641246795654e-01,1.763844937086105347e-01,1.859871298074722290e-01,1.748311281204223633e+00,4.471544623374938965e-01,-1.463893651962280273e-01,2.731992602348327637e-01,-1.440272033214569092e-01,-5.481799244880676270e-01
2.163285493850708008e+00,2.311232239007949829e-01,2.348387390375137329e-01,8.254255354404449463e-02,7.562877237796783447e-02,1.562065482139587402e+00,2.252948284149169922e+00,-1.626628935337066650e-01,2.933450937271118164e-01,8.210310339927673340e-01,-3.045486658811569214e-02
2.803516626358032227e+00,-5.079280734062194824e-01,-2.684249877929687500e-01,-2.316233515739440918e-02,-6.257882714271545410e-02,6.320796012878417969e-01,1.476568222045898438e+00,-6.585817933082580566e-01,1.980841606855392456e-01,-3.604061603546142578e-01,-3.687210381031036377e-01
3.811914920806884766e-01,-4.865593612194061279e-01,5.564108118414878845e-02,1.673700958490371704e-01,1.129054278135299683e-01,1.232031345367431641e+00,9.604280591011047363e-01,2.638980746269226074e-01,-2.870924770832061768e-01,-1.861560493707656860e-01,4.394747018814086914e-01
2.099881649017333984e+00,-6.793758831918239594e-03,3.122794441878795624e-02,-1.730839163064956665e-01,1.853649169206619263e-01,2.539864182472229004e-01,1.221645832061767578e+00,2.200052589178085327e-01,1.546607166528701782e-01,-8.051186800003051758e-01,2.691668570041656494e-01
2.849683046340942383e+00,-2.076587378978729248e-01,5.250917002558708191e-02,7.058168947696685791e-02,-3.313869237899780273e-03,1.872638583183288574e+00,7.960392832756042480e-01,-8.032613247632980347e-02,4.160046279430389404e-01,4.747550934553146362e-02,1.007566571235656738e+00
2.036711014807224274e-02,5.747067928314208984e-01,4.137454628944396973e-01,-3.433063626289367676e-02,-8.926129341125488281e-02,1.807932972908020020e+00,1.929970741271972656e+00,-9.978260844945907593e-02,-1.707243919372558594e-01,3.865863084793090820e-01,-3.525203764438629150e-01
1.645896792411804199e+00,-2.563068866729736328e-01,-7.794428467750549316e-01,1.245469897985458374e-01,1.283278912305831909e-01,1.504540681838989258e+00,9.291276931762695312e-01,3.120622634887695312e-01,-4.143398106098175049e-01,5.225886106491088867e-01,9.097799658775329590e-03
2.632758140563964844e+00,1.440674415789544582e-03,1.303844451904296875e-01,-1.404999643564224243e-01,1.014897227287292480e-02,1.948631286621093750e+00,3.500095605850219727e-01,-3.636943399906158447e-01,2.521584033966064453e-01,-4.598470926284790039e-01,1.522042393684387207e+00
2.881522178649902344e+00,9.534202814102172852e-01,3.047097027301788330e-01,-4.502397775650024414e-02,-1.699639409780502319e-01,1.445260763168334961e+00,5.720193982124328613e-01,-2.386918067932128906e-01,8.445053696632385254e-01,-3.362125158309936523e-01,5.352146625518798828e-01
6.949155926704406738e-01,-3.232567906379699707e-01,3.845783770084381104e-01,-1.282329857349395752e-01,-4.562464356422424316e-02,1.704401969909667969e+00,2.166103601455688477e+00,-2.021504044532775879e-01,-2.299987375736236572e-01,3.041617870330810547e-01,2.713967300951480865e-02
2.934478759765625000e+00,3.639919310808181763e-02,-7.302073389291763306e-02,-1.567289233207702637e-02,1.158323734998703003e-01,1.013796329498291016e+00,7.246760129928588867e-01,1.818192750215530396e-01,1.617647856473922729e-01,1.203030705451965332e+00,-4.564939737319946289e-01
1.451805233955383301e-01,6.104497909545898438e-01,-1.511646956205368042e-01,4.123941063880920410e-02,1.233372092247009277e-02,1.791931033134460449e+00,1.406821012496948242e+00,1.001645922660827637e-01,7.228229045867919922e-01,8.605257868766784668e-01,1.858906596899032593e-01
1.299837708473205566e+00,-2.406961172819137573e-01,5.444135665893554688e-01,1.528504639863967896e-01,-6.710296869277954102e-02,7.542375922203063965e-01,5.248451232910156250e-01,-1.292184740304946899e-01,-8.722770214080810547e-02,1.033433973789215088e-01,1.170147862285375595e-02
2.315644025802612305e+00,9.110261686146259308e-03,-4.856735169887542725e-01,3.999400138854980469e-02,-2.674147486686706543e-02,6.927063465118408203e-01,6.540756225585937500e-01,-1.980400979518890381e-01,2.603033781051635742e-01,7.543858885765075684e-02,-1.639330410398542881e-03
1.580453872680664062e+00,6.301330924034118652e-01,4.724276959896087646e-01,2.697345614433288574e-02,-1.746448725461959839e-01,1.949402928352355957e+00,1.092448472976684570e+00,1.887812279164791107e-02,3.512016534805297852e-01,5.417178869247436523e-01,3.558780848979949951e-01
3.000603675842285156e+00,2.623649835586547852e-01,2.190527617931365967e-01,2.380354702472686768e-02,-8.718227595090866089e-02,2.055824697017669678e-01,5.072509050369262695e-01,1.787114292383193970e-01,-2.313089668750762939e-01,-4.219293594360351562e-01,-1.206261292099952698e-01
2.571506023406982422e+00,-5.137666463851928711e-01,-4.047820270061492920e-01,-5.152353644371032715e-02,1.125033050775527954e-01,9.925609827041625977e-01,2.167002201080322266e+00,1.723275035619735718e-01,-1.186225265264511108e-01,-1.261236518621444702e-01,1.412075012922286987e-01
9.692043066024780273e-01,-6.388503313064575195e-02,2.870576679706573486e-01,5.211444199085235596e-02,-1.539654731750488281e-01,1.062106609344482422e+00,2.111797571182250977e+00,-6.360879540443420410e-02,2.329375445842742920e-01,-1.094626426696777344e+00,8.484170436859130859e-01
1.644683003425598145e+00,2.286594659090042114e-01,3.387704193592071533e-01,-1.737159341573715210e-01,-7.515951246023178101e-02,8.713977932929992676e-01,9.905228018760681152e-01,-3.028520941734313965e-01,3.569309785962104797e-02,-2.090492099523544312e-01,1.412483900785446167e-01
9.901734590530395508e-01,-2.386933714151382446e-01,4.762198030948638916e-01,1.488313227891921997e-01,-1.051741763949394226e-01,1.146987304091453552e-01,1.442625045776367188e+00,-1.177622526884078979e-01,-6.954693049192428589e-02,-5.701562762260437012e-01,1.582737922668457031e+00
2.738431930541992188e+00,1.381801366806030273e-01,1.434645652770996094e-01,1.969571262598037720e-01,-1.374473422765731812e-01,1.138899326324462891e+00,5.420356988906860352e-01,5.214450359344482422e-01,-2.428211867809295654e-01,3.640112280845642090e-01,2.830753028392791748e-01
2.506557464599609375e+00,5.804055333137512207e-01,1.807516217231750488e-01,-7.289175689220428467e-02,-9.053960442543029785e-03,1.803523063659667969e+00,1.969214677810668945e+00,-2.290595471858978271e-01,-1.986116766929626465e-01,-3.948527574539184570e-01,9.244565665721893311e-02
2.425771206617355347e-01,1.642362177371978760e-01,1.887111812829971313e-01,-1.073430180549621582e-01,-3.308066725730895996e-02,8.895605206489562988e-01,1.330800294876098633e+00,-4.063207805156707764e-01,-1.646937429904937744e-01,6.291803717613220215e-01,4.748909175395965576e-01
7.439219206571578979e-02,-1.913846284151077271e-01,-2.178937047719955444e-01,4.403617978096008301e-02,2.981154620647430420e-02,1.550149559974670410e+00,8.704452514648437500e-01,2.805555760860443115e-01,-4.380020499229431152e-02,3.583965301513671875e-01,5.062214732170104980e-01
4.280202388763427734e-01,-2.377312444150447845e-02,-3.608833551406860352e-01,-6.566068530082702637e-02,-2.060782909393310547e-02,1.420229196548461914e+00,1.780069828033447266e+00,-5.846811532974243164e-01,-2.196477949619293213e-01,4.583756327629089355e-01,-4.181778728961944580e-01
