# theta_E,e1_mass,e2_mass,gamma1,gamma2,e1_src,e2_src,center_x_src,center_y_src,e1_lens,e2_lens,center_x_lens,center_y_lens
3.611743748188018799e-01,-4.155513346195220947e-01,1.641555279493331909e-01,1.975118964910507202e-01,-4.725784063339233398e-03,4.069302976131439209e-01,-3.284992873668670654e-01,-9.614865183830261230e-01,9.717667102813720703e-02,2.673946022987365723e-01,5.067499876022338867e-01,-2.138792769983410835e-03,6.890347693115472794e-03
2.950012445449829102e+00,7.304463386535644531e-01,-4.762276411056518555e-01,1.386629492044448853e-01,-1.226772367954254150e-02,-4.011422097682952881e-01,-2.501591444015502930e-01,3.711116015911102295e-01,2.078775912523269653e-01,9.620042145252227783e-02,5.764796137809753418e-01,1.732708066701889038e-01,-2.162794023752212524e-02
2.723876714706420898e+00,-1.425253450870513916e-01,-1.905555129051208496e-01,2.556324005126953125e-03,8.706142008304595947e-02,2.808457016944885254e-01,1.772285252809524536e-01,2.843254804611206055e-01,2.772731781005859375e-01,3.723910152912139893e-01,-3.880617022514343262e-01,8.278674446046352386e-03,6.065370049327611923e-03
7.908470928668975830e-02,6.927654892206192017e-02,2.410727143287658691e-01,-3.177163004875183105e-02,-1.390671432018280029e-01,-3.662634640932083130e-02,-6.682803034782409668e-01,-4.895956218242645264e-01,7.131959199905395508e-01,-5.816146135330200195e-01,-1.157330274581909180e-01,-1.897131055593490601e-01,1.243533268570899963e-01
9.447236061096191406e-01,7.520762681961059570e-01,8.164786268025636673e-04,1.259665936231613159e-01,-9.932994842529296875e-03,1.658630073070526123e-01,-3.292667567729949951e-01,4.033112898468971252e-02,-5.776476263999938965e-01,1.106872186064720154e-01,-3.539967536926269531e-01,1.021607816219329834e-01,2.934627421200275421e-02
2.543803453445434570e+00,3.936047255992889404e-01,1.625763438642024994e-02,8.279235661029815674e-02,-1.180398613214492798e-01,-1.710281521081924438e-01,-2.862527072429656982e-01,-2.774852216243743896e-01,-8.728110790252685547e-01,-5.681526660919189453e-01,-2.900957316160202026e-02,9.833413362503051758e-02,-2.619084715843200684e-01
1.131285309791564941e+00,-3.015674650669097900e-01,-1.528702527284622192e-01,-5.347505211830139160e-02,1.200906932353973389e-02,-1.459506601095199585e-01,1.495368778705596924e-01,-3.536058068275451660e-01,-3.916105031967163086e-01,-1.551569998264312744e-01,1.583857834339141846e-01,-1.798334866762161255e-01,-7.130960375070571899e-02
2.928797245025634766e+00,-5.206766724586486816e-01,-3.068743050098419189e-01,1.411389261484146118e-01,-2.830383181571960449e-02,2.688910067081451416e-01,-1.206699237227439880e-01,-5.360078811645507812e-01,-7.360013127326965332e-01,2.221345156431198120e-01,3.611930310726165771e-01,-8.233367651700973511e-02,1.328171193599700928e-01
2.955418229103088379e-01,4.665673971176147461e-01,-1.986997574567794800e-01,6.710840761661529541e-02,1.377338618040084839e-01,-1.299193203449249268e-01,-5.331673473119735718e-02,6.200453639030456543e-01,-2.610504031181335449e-01,3.779256641864776611e-01,2.198097556829452515e-01,-1.156476587057113647e-01,4.647797346115112305e-02
1.818679094314575195e+00,-1.906438469886779785e-01,-3.072198629379272461e-01,-1.291920542716979980e-01,1.585389226675033569e-01,-2.023034691810607910e-01,-2.995911538600921631e-01,-5.593941807746887207e-01,-7.097120583057403564e-02,9.674568474292755127e-02,3.580917418003082275e-01,9.588459506630897522e-03,1.442425549030303955e-01
9.288721680641174316e-01,3.092687763273715973e-02,2.402883470058441162e-01,1.877608895301818848e-02,-1.484466940164566040e-01,-2.120394259691238403e-01,1.840864419937133789e-01,2.821390032768249512e-01,-1.058570370078086853e-01,6.147830486297607422e-01,-1.502506881952285767e-01,8.972044289112091064e-02,-7.532066106796264648e-02
1.016512274742126465e+00,3.109825253486633301e-01,6.994636654853820801e-01,-7.923758029937744141e-02,7.872484624385833740e-02,-1.127715036273002625e-01,-1.464268565177917480e-01,-2.789308130741119385e-01,1.016302466392517090e+00,-1.394075900316238403e-02,-4.891823828220367432e-01,2.144857868552207947e-02,-7.570225000381469727e-02
1.041890025138854980e+00,1.026263162493705750e-01,-5.456410050392150879e-01,9.808467328548431396e-02,4.861108958721160889e-02,6.801148653030395508e-01,6.846836209297180176e-02,-2.216213643550872803e-01,5.336668491363525391e-01,-4.286379516124725342e-01,-3.238793909549713135e-01,-8.517591655254364014e-02,1.133967414498329163e-01
5.040315985679626465e-01,-3.322621583938598633e-01,-1.471964716911315918e-01,1.599329859018325806e-01,-1.721483618021011353e-01,7.524746656417846680e-02,-5.235583782196044922e-01,2.486104369163513184e-01,-5.611345171928405762e-01,-4.506185352802276611e-01,-1.875478178262710571e-01,-1.101804226636886597e-01,-8.702594786882400513e-03
2.747524976730346680e+00,6.538507938385009766e-01,-1.510927677154541016e-01,-1.167550161480903625e-01,3.123220801353454590e-02,5.990917608141899109e-02,6.361232399940490723e-01,-2.351228296756744385e-01,1.319199085235595703e+00,-3.107721805572509766e-01,4.361592829227447510e-01,1.683883368968963623e-01,8.441360294818878174e-02
9.515824913978576660e-01,4.364960268139839172e-02,-2.514021992683410645e-01,1.048164814710617065e-01,4.034769535064697266e-02,-1.087030246853828430e-01,-2.152190357446670532e-01,-3.558288216590881348e-01,-7.543761730194091797e-01,-6.178852319717407227e-01,-1.774692907929420471e-02,7.465513795614242554e-02,-5.291406437754631042e-02
2.347937822341918945e+00,3.531480208039283752e-02,1.498421877622604370e-01,5.891065299510955811e-02,1.850079447031021118e-01,-2.196636497974395752e-01,-1.937431842088699341e-01,-2.368803769350051880e-01,-1.992119243368506432e-03,-1.489070206880569458e-01,-5.281538963317871094e-01,2.265228889882564545e-03,2.122023850679397583e-01
3.505148291587829590e-01,3.623259067535400391e-01,4.890703782439231873e-02,-1.688362210988998413e-01,4.826191067695617676e-02,1.838135868310928345e-01,5.695889592170715332e-01,8.613422513008117676e-03,-5.986193418502807617e-01,6.507004052400588989e-02,-1.281413286924362183e-01,-1.763771027326583862e-01,-1.180502399802207947e-01
1.451499700546264648e+00,-5.692060664296150208e-02,3.651715815067291260e-01,-1.824896931648254395e-01,7.677568495273590088e-02,-8.553190529346466064e-02,1.817946732044219971e-01,-3.424850404262542725e-01,-4.666788578033447266e-01,3.144514560699462891e-01,3.560714721679687500e-01,4.386537242680788040e-03,1.574169248342514038e-01
2.654148340225219727e+00,4.803500771522521973e-01,-6.399701237678527832e-01,-1.071300879120826721e-01,1.070023626089096069e-01,4.264629259705543518e-02,-3.724128901958465576e-01,8.970978260040283203e-01,3.467941582202911377e-01,6.383330821990966797e-01,3.862353563308715820e-01,-1.838650405406951904e-01,-1.292484402656555176e-01
1.978327155113220215e+00,-5.878181755542755127e-02,-7.540183514356613159e-02,-1.137260422110557556e-01,7.298408448696136475e-02,5.491593107581138611e-02,-4.938606023788452148e-01,1.151716858148574829e-01,-3.828245773911476135e-02,-3.018888533115386963e-01,-2.937655746936798096e-01,2.762415111064910889e-01,5.562663543969392776e-03
3.399786055088043213e-01,2.097506672143936157e-01,-2.783127725124359131e-01,-3.184482455253601074e-02,-1.565906405448913574e-02,2.147146910429000854e-01,2.188752032816410065e-02,-3.352958559989929199e-01,7.669374942779541016e-01,-3.624895215034484863e-01,4.905830025672912598e-01,-2.018619179725646973e-01,-1.813165098428726196e-01
8.198610544204711914e-01,-3.151403069496154785e-01,1.957922577857971191e-01,9.899824857711791992e-03,-8.316522091627120972e-02,2.912661433219909668e-01,5.323875546455383301e-01,-4.945858120918273926e-01,-5.480734109878540039e-01,4.813857674598693848e-01,-2.541331946849822998e-01,1.431005746126174927e-01,1.520077139139175415e-01
3.750149309635162354e-01,-3.144679963588714600e-01,3.785362541675567627e-01,2.521264553070068359e-02,9.898841381072998047e-05,1.702451407909393311e-01,-4.554809331893920898e-01,-1.693960875272750854e-01,-5.037379264831542969e-01,1.468940824270248413e-01,-5.365617871284484863e-01,1.104027871042490005e-02,1.278644055128097534e-01
1.255037307739257812e+00,3.140269517898559570e-01,4.520390555262565613e-02,-1.927931457757949829e-01,9.146226942539215088e-02,-2.981384098529815674e-02,2.800250425934791565e-02,-1.817832738161087036e-01,-1.132896780967712402e+00,2.535059750080108643e-01,1.947772651910781860e-01,7.695697993040084839e-02,-9.066527336835861206e-02
1.526359677314758301e+00,-4.006428420543670654e-01,2.398271262645721436e-01,1.411161273717880249e-01,-1.491218358278274536e-01,1.100651696324348450e-01,1.193815767765045166e-01,3.311853706836700439e-01,-8.845489025115966797e-01,-4.101797565817832947e-02,2.679616212844848633e-01,-4.651313275098800659e-02,-1.499020010232925415e-01
2.503323793411254883e+00,2.356355823576450348e-02,2.716152071952819824e-01,-1.351975500583648682e-01,1.978905051946640015e-01,-4.420371055603027344e-01,-3.099806010723114014e-01,1.094886302947998047e+00,2.041571140289306641e-01,-2.648586928844451904e-01,1.943918466567993164e-01,-1.261719316244125366e-01,-5.477499961853027344e-02
1.296853423118591309e+00,-1.122920289635658264e-01,4.766902625560760498e-01,5.006553232669830322e-02,1.819110065698623657e-01,-3.552425652742385864e-02,-9.785052388906478882e-02,4.509550034999847412e-01,1.436005681753158569e-01,-1.761769950389862061e-01,-3.048563189804553986e-02,-2.043766826391220093e-01,-5.606524646282196045e-02
1.004750370979309082e+00,2.475074678659439087e-01,-1.662390679121017456e-01,2.523377537727355957e-03,3.870292007923126221e-02,6.313288807868957520e-01,-5.910069942474365234e-01,-1.299582421779632568e-01,2.558646798133850098e-01,-9.010177850723266602e-02,-3.254889249801635742e-01,-2.214212119579315186e-01,6.688407622277736664e-03
4.071001335978507996e-02,4.012402147054672241e-02,8.862087875604629517e-02,1.104808598756790161e-01,8.791364729404449463e-02,-9.050399065017700195e-02,-1.970510035753250122e-01,-7.829091548919677734e-01,1.764980256557464600e-01,-2.177584217861294746e-03,-2.162116020917892456e-02,-1.913304477930068970e-01,-2.009213156998157501e-02
9.092312455177307129e-01,-9.240955114364624023e-02,1.135368719696998596e-01,1.979909688234329224e-01,-2.304843068122863770e-02,4.201296567916870117e-01,5.757028236985206604e-02,-1.128231883049011230e-01,2.494696378707885742e-01,-1.495049893856048584e-01,-3.748117983341217041e-01,-1.066675707697868347e-01,8.020509034395217896e-02
9.952469170093536377e-02,-2.277524024248123169e-01,-9.879449009895324707e-02,-2.016361057758331299e-02,-1.166019141674041748e-01,1.993321925401687622e-01,-2.195039689540863037e-01,-6.780471801757812500e-01,3.041900992393493652e-01,1.000000000000000000e+00,-3.253785148262977600e-02,-3.760242089629173279e-02,1.875142306089401245e-01
1.828990876674652100e-01,9.772816300392150879e-02,-3.250641226768493652e-01,-1.493390202522277832e-01,-1.914456635713577271e-01,-1.714907288551330566e-01,-2.584815621376037598e-01,5.941436290740966797e-01,3.707138895988464355e-01,1.286742240190505981e-01,3.736220598220825195e-01,1.247006803750991821e-01,-2.731226943433284760e-02
1.418954014778137207e+00,-1.739506125450134277e-01,1.785091310739517212e-01,-1.347838342189788818e-02,-4.988643527030944824e-02,-1.303044259548187256e-01,1.922799348831176758e-01,-6.138719618320465088e-02,-8.324974775314331055e-02,4.994805753231048584e-01,2.155028134584426880e-01,-2.822306156158447266e-01,-6.791292130947113037e-02
2.376788616180419922e+00,-2.586410939693450928e-01,-1.570215970277786255e-01,3.922820091247558594e-03,1.498182564973831177e-01,4.785216748714447021e-01,8.507281541824340820e-02,1.248671039938926697e-01,5.988973751664161682e-02,-3.312754929065704346e-01,-3.204964399337768555e-01,9.050080180168151855e-02,1.152896787971258163e-02
2.223921537399291992e+00,-7.624389976263046265e-02,4.187145531177520752e-01,-1.894246488809585571e-01,1.728473752737045288e-01,-5.636354684829711914e-01,1.638381481170654297e-01,2.650806903839111328e-01,-1.528426706790924072e-01,-3.994439244270324707e-01,-4.663068652153015137e-01,-8.556452393531799316e-02,-2.281918972730636597e-01
1.153331637382507324e+00,2.921482026576995850e-01,-3.739684224128723145e-01,1.686380058526992798e-01,1.718607097864151001e-01,-4.120869338512420654e-01,3.788479566574096680e-01,-1.815454959869384766e-01,-5.103467702865600586e-01,3.216208145022392273e-02,1.161856651306152344e-01,2.959529459476470947e-01,-1.262482404708862305e-01
2.209835529327392578e+00,5.825968980789184570e-01,-4.140301644802093506e-01,-9.972764551639556885e-02,-3.865757584571838379e-02,1.847858875989913940e-01,-8.602520078420639038e-02,-2.216955572366714478e-01,8.110553771257400513e-02,3.323129713535308838e-01,7.135431766510009766e-01,6.445597973652184010e-04,-2.310605794191360474e-01
1.934972524642944336e+00,-1.646460294723510742e-01,-5.134533643722534180e-01,-1.426866352558135986e-01,-9.816261380910873413e-02,-1.875009536743164062e-01,-3.952802717685699463e-01,5.769751071929931641e-01,-1.055844545364379883e+00,2.039877772331237793e-01,4.041741043329238892e-02,-1.796867549419403076e-01,5.066550523042678833e-02
2.891497850418090820e+00,-1.264689117670059204e-01,5.355976056307554245e-03,-1.737890094518661499e-01,1.922068744897842407e-01,-3.135930299758911133e-01,6.463554501533508301e-02,-4.364867210388183594e-01,-3.410027325153350830e-01,-6.371221542358398438e-01,9.733237326145172119e-02,1.159958615899085999e-01,-1.304527558386325836e-02
2.203063011169433594e+00,2.583105266094207764e-01,4.015200436115264893e-01,5.528356134891510010e-02,8.768092095851898193e-02,-2.484382241964340210e-01,-3.134766593575477600e-02,-3.915006220340728760e-01,2.768041789531707764e-01,-3.911173045635223389e-01,1.801234036684036255e-01,-7.955192774534225464e-02,9.546340256929397583e-02
1.545413136482238770e+00,7.579760253429412842e-02,2.159766852855682373e-03,7.119144499301910400e-02,-1.382003724575042725e-02,-5.504150316119194031e-02,5.540366172790527344e-01,2.245476990938186646e-01,-9.209142923355102539e-01,2.761409282684326172e-01,4.374647736549377441e-01,-1.515010893344879150e-01,4.675444215536117554e-02
2.281683444976806641e+00,2.619166374206542969e-01,-5.311033725738525391e-01,-1.746816486120223999e-01,4.587264358997344971e-02,1.938744336366653442e-01,-2.197452783584594727e-01,-1.399849414825439453e+00,9.035539031028747559e-01,-5.857531428337097168e-01,1.278844028711318970e-01,6.462050229310989380e-02,-1.270469129085540771e-01
9.977362751960754395e-01,-2.561040520668029785e-01,1.573370248079299927e-01,-1.824932098388671875e-01,-1.921422928571701050e-01,2.432723939418792725e-01,-2.187227457761764526e-01,-5.976737737655639648e-01,-4.958192706108093262e-01,1.000000000000000000e+00,1.411634683609008789e-01,-8.483414351940155029e-02,-8.297646790742874146e-02
1.296976804733276367e+00,1.308073401451110840e-01,-4.801875054836273193e-01,6.503894925117492676e-03,-6.824263930320739746e-02,-6.478762254118919373e-03,-4.720511138439178467e-01,-1.004182934761047363e+00,5.409117341041564941e-01,2.767354547977447510e-01,-5.976610779762268066e-01,3.971820324659347534e-02,-1.272759288549423218e-01
1.682987570762634277e+00,-1.093350872397422791e-01,-1.559099256992340088e-01,1.001400798559188843e-01,3.921166062355041504e-02,1.252078264951705933e-01,-5.745141506195068359e-01,-3.916468322277069092e-01,-2.525049149990081787e-01,2.292583882808685303e-01,-5.008857250213623047e-01,8.050078898668289185e-02,-7.998076081275939941e-02
1.444257259368896484e+00,-1.271860450506210327e-01,1.384444832801818848e-01,-1.503768563270568848e-01,-1.243898048996925354e-01,-1.936677843332290649e-02,-4.293839931488037109e-01,-6.501369923353195190e-02,5.605748891830444336e-01,4.904856979846954346e-01,-2.921112067997455597e-02,-5.235176533460617065e-02,-1.702765822410583496e-01
4.014932736754417419e-02,1.595994234085083008e-01,-9.968045353889465332e-02,3.256745636463165283e-02,1.060093194246292114e-01,-4.598627388477325439e-01,3.415780961513519287e-01,-7.235682606697082520e-01,-9.310591034591197968e-03,4.489291310310363770e-01,-7.085611224174499512e-01,-1.069723442196846008e-01,-8.439602702856063843e-02
8.534654974937438965e-01,-9.638730436563491821e-02,-5.714249610900878906e-01,9.801070392131805420e-02,-6.742277741432189941e-02,-7.141046226024627686e-02,8.110485672950744629e-01,-8.643836528062820435e-02,1.081921905279159546e-01,4.908069074153900146e-01,-2.883906364440917969e-01,6.248202174901962280e-02,-6.556528806686401367e-02
6.580433845520019531e-01,7.577765733003616333e-02,8.094558715820312500e-01,3.808733820915222168e-02,-1.581587195396423340e-01,5.665669441223144531e-01,1.566068232059478760e-01,-9.211689829826354980e-01,-5.289276242256164551e-01,5.550225973129272461e-01,-2.200777679681777954e-01,5.685418844223022461e-02,-7.659570872783660889e-02
2.686103343963623047e+00,-2.302526123821735382e-02,-4.530635476112365723e-01,-1.698404550552368164e-03,7.159246504306793213e-02,-1.597368866205215454e-01,-4.303073287010192871e-01,-9.522112011909484863e-01,3.863738179206848145e-01,-3.523107990622520447e-02,8.260259032249450684e-01,6.373433768749237061e-02,9.713029116392135620e-02
