# theta_E,e1_mass,e2_mass,R_sersic_src,n_sersic_src,e1_src,e2_src,center_x_src,center_y_src,R_sersic_lens,n_sersic_lens,e1_lens,e2_lens
2.238273620605468750e+00,1.715724021196365356e-01,3.285772204399108887e-01,1.701289266347885132e-01,1.052200317382812500e+00,-3.405598700046539307e-01,-4.339918121695518494e-02,4.396419823169708252e-01,1.662809252738952637e-01,1.431554555892944336e+00,4.740666389465332031e+00,-1.111853681504726410e-02,-2.835978567600250244e-01
2.351824194192886353e-01,-5.528775975108146667e-02,6.449049711227416992e-02,1.055159211158752441e+00,7.911069989204406738e-01,-1.791753321886062622e-01,1.030938606709241867e-02,-4.688757658004760742e-01,8.461765646934509277e-01,5.494391918182373047e-01,3.774349689483642578e+00,-5.888935327529907227e-01,4.667456150054931641e-01
2.857988357543945312e+00,7.484722137451171875e-01,7.974819540977478027e-01,1.574253201484680176e+00,6.387540102005004883e-01,-3.871644735336303711e-01,7.608945667743682861e-02,5.632998421788215637e-02,6.157271265983581543e-01,1.058065652847290039e+00,3.529360771179199219e+00,4.030869305133819580e-01,-2.648645639419555664e-02
2.002612829208374023e+00,-7.569612562656402588e-02,-5.055094361305236816e-01,2.929353713989257812e-01,1.606877803802490234e+00,3.370850160717964172e-02,2.617258727550506592e-01,-6.073380112648010254e-01,-1.291606724262237549e-01,2.441850006580352783e-01,4.186814308166503906e+00,1.572096049785614014e-01,6.251116394996643066e-01
2.679837465286254883e+00,-2.424822896718978882e-01,-1.248247623443603516e-01,1.263571143150329590e+00,1.565804719924926758e+00,3.223804384469985962e-02,-1.168073341250419617e-01,3.403035700321197510e-01,-2.535476088523864746e-01,1.826066493988037109e+00,4.492548465728759766e+00,3.579548001289367676e-01,-5.054212734103202820e-02
1.856229901313781738e+00,-1.560786217451095581e-01,1.279936730861663818e-01,2.162962853908538818e-01,1.585318565368652344e+00,5.199253559112548828e-01,-2.753152847290039062e-01,8.746281862258911133e-01,8.167723417282104492e-01,1.123251676559448242e+00,3.146620750427246094e+00,-2.087709903717041016e-01,4.046688973903656006e-01
2.100812047719955444e-01,6.872734427452087402e-02,-3.835610151290893555e-01,4.066637456417083740e-01,7.373806238174438477e-01,-1.603579521179199219e-01,-1.489885747432708740e-01,-9.757358580827713013e-02,6.907798647880554199e-01,1.237869143486022949e+00,4.214196681976318359e+00,2.117828279733657837e-01,2.792942821979522705e-01
2.692390680313110352e+00,-2.442073225975036621e-01,-4.841850101947784424e-01,2.308025658130645752e-01,2.152986288070678711e+00,6.118358969688415527e-01,-2.305705100297927856e-01,8.837296366691589355e-01,-5.896148085594177246e-02,1.473724842071533203e+00,4.558433532714843750e+00,-3.348851501941680908e-01,3.040277771651744843e-02
2.846126079559326172e+00,-6.879720091819763184e-02,-2.921656891703605652e-02,1.247608304023742676e+00,1.676534891128540039e+00,-1.644253879785537720e-01,-1.703772246837615967e-01,-2.772871553897857666e-01,1.732882410287857056e-01,1.500803232192993164e+00,3.852008581161499023e+00,8.102770149707794189e-02,7.428441047668457031e-01
1.219230055809020996e+00,-3.472015559673309326e-01,-8.254585415124893188e-02,1.880320906639099121e+00,3.149639368057250977e-01,-2.918687164783477783e-01,2.131929993629455566e-01,-4.298838973045349121e-01,4.036846756935119629e-02,1.672220945358276367e+00,3.537963390350341797e+00,6.424279808998107910e-01,-2.115667760372161865e-01
1.465955972671508789e+00,-3.705581128597259521e-01,1.285249590873718262e-01,8.945094943046569824e-01,1.548754215240478516e+00,4.422924295067787170e-02,-6.086061596870422363e-01,-3.221985399723052979e-01,-1.567882299423217773e-01,1.699005484580993652e+00,3.425248384475708008e+00,-6.736701726913452148e-01,3.094677031040191650e-01
7.306346297264099121e-01,4.370864629745483398e-01,-6.798427551984786987e-02,7.595447897911071777e-01,1.904251575469970703e+00,4.280692338943481445e-01,-1.408915370702743530e-01,1.689244247972965240e-02,-8.443242311477661133e-02,1.161667346954345703e+00,4.067139148712158203e+00,2.237992584705352783e-01,2.344614565372467041e-01
2.618707656860351562e+00,-3.567366302013397217e-02,-1.035029888153076172e-01,1.981568694114685059e+00,4.643457531929016113e-01,-2.668701112270355225e-01,-2.355264425277709961e-01,4.972640424966812134e-02,1.057394742965698242e+00,1.133621692657470703e+00,3.286598205566406250e+00,-5.607976019382476807e-02,-5.495985746383666992e-01
1.738288640975952148e+00,4.067383706569671631e-01,-1.005322858691215515e-01,1.342640876770019531e+00,2.286470413208007812e+00,1.706190705299377441e-01,-3.357132077217102051e-01,-2.317216247320175171e-01,-5.520388484001159668e-02,9.740068018436431885e-02,3.829341888427734375e+00,2.332244515419006348e-01,-2.615413665771484375e-01
2.173924922943115234e+00,-2.928392291069030762e-01,-2.364668846130371094e-01,3.573201969265937805e-02,1.486514329910278320e+00,1.171812564134597778e-01,-5.895147472620010376e-02,3.702800869941711426e-01,7.645532488822937012e-02,1.955543041229248047e+00,4.562659740447998047e+00,8.094815611839294434e-01,-9.122458100318908691e-02
2.658986330032348633e+00,2.281520813703536987e-01,-2.979359030723571777e-01,1.657318949699401855e+00,1.863124132156372070e+00,1.187294274568557739e-01,1.044527906924486160e-02,1.127926826477050781e+00,2.478503435850143433e-01,4.869425296783447266e-02,3.864385128021240234e+00,4.493729472160339355e-01,-2.227902859449386597e-01
1.167534470558166504e+00,-6.005703210830688477e-01,-3.691812455654144287e-01,1.004137516021728516e+00,1.223816037178039551e+00,1.574923247098922729e-01,-3.603207767009735107e-01,-5.143433809280395508e-01,-1.211421191692352295e-01,1.218290209770202637e+00,4.705278396606445312e+00,-5.010827779769897461e-01,2.588439881801605225e-01
1.724044322967529297e+00,-1.991699486970901489e-01,1.713911145925521851e-01,9.886264204978942871e-01,5.967234373092651367e-01,4.064779579639434814e-01,-6.380147486925125122e-02,-3.081953525543212891e-01,1.291974186897277832e+00,8.618230819702148438e-01,3.714601278305053711e+00,1.521978620439767838e-02,-1.331019103527069092e-01
8.983216881752014160e-01,2.882558405399322510e-01,2.211385518312454224e-01,1.588226914405822754e+00,1.671551465988159180e+00,-2.854166626930236816e-01,1.391789615154266357e-01,2.568053305149078369e-01,-4.621614813804626465e-01,7.490804791450500488e-02,4.213466167449951172e+00,-7.599635422229766846e-02,-2.673850655555725098e-01
1.520053029060363770e+00,1.352095454931259155e-01,2.339838445186614990e-01,9.619702696800231934e-01,2.051125288009643555e+00,-1.087425276637077332e-01,-2.776132822036743164e-01,-1.223052442073822021e-01,-4.169387817382812500e-01,1.005111727863550186e-02,3.880265235900878906e+00,2.871002554893493652e-01,-1.291982084512710571e-01
1.649483203887939453e+00,-7.829713821411132812e-01,-4.191272705793380737e-02,8.597944378852844238e-01,2.262849569320678711e+00,2.699507586658000946e-02,-3.141886889934539795e-01,1.524415165185928345e-01,2.722238898277282715e-01,1.549510657787322998e-01,4.960844993591308594e+00,-9.748719632625579834e-02,-4.005514085292816162e-02
2.773878574371337891e+00,2.865041606128215790e-02,1.999797485768795013e-02,1.613365888595581055e+00,1.399479866027832031e+00,4.831351041793823242e-01,1.648824959993362427e-01,1.386628597974777222e-01,1.028279960155487061e-01,1.164612889289855957e+00,3.314186811447143555e+00,2.901927828788757324e-01,2.908496260643005371e-01
1.842522740364074707e+00,-1.762455403804779053e-01,6.959283351898193359e-02,1.591964125633239746e+00,2.072280645370483398e+00,-2.444207221269607544e-01,-1.091839820146560669e-01,1.566073894500732422e-01,-1.324027478694915771e-01,1.254204008728265762e-02,3.848964929580688477e+00,-9.389239549636840820e-02,6.071026250720024109e-02
2.753951072692871094e+00,3.830787837505340576e-01,7.789590954780578613e-02,6.411036252975463867e-01,1.048425674438476562e+00,1.083083301782608032e-01,3.107752501964569092e-01,2.558891177177429199e-01,-1.683473885059356689e-01,2.216803282499313354e-01,3.640049219131469727e+00,5.278351902961730957e-01,-2.664854228496551514e-01
2.132328033447265625e+00,1.130247861146926880e-01,-4.446741566061973572e-02,3.048474490642547607e-01,7.215113639831542969e-01,-2.592258751392364502e-01,-1.887812018394470215e-01,-9.011731147766113281e-01,6.956735849380493164e-01,9.357932806015014648e-01,4.707918167114257812e+00,-1.466500945389270782e-02,-3.347964584827423096e-01
1.961462378501892090e+00,-1.544542014598846436e-01,-6.934560090303421021e-02,6.740152090787887573e-02,8.100246191024780273e-01,4.239959120750427246e-01,2.492343932390213013e-01,-4.643321931362152100e-01,-1.101732254028320312e-03,5.590385198593139648e-01,3.280097484588623047e+00,-4.570508599281311035e-01,5.618950352072715759e-02
2.427900314331054688e+00,-2.263365983963012695e-01,-3.838455677032470703e-01,3.912975788116455078e-01,2.149832725524902344e+00,5.659617185592651367e-01,4.857932329177856445e-01,-2.604903876781463623e-01,-5.974779725074768066e-01,5.862600803375244141e-01,2.941380500793457031e+00,1.255686134099960327e-01,-2.843192815780639648e-01
4.611396193504333496e-01,-4.624783098697662354e-01,3.220122754573822021e-01,5.953211188316345215e-01,1.731945753097534180e+00,-5.818391218781471252e-02,-3.984037637710571289e-01,-2.130628079175949097e-01,-4.560917615890502930e-01,7.012159824371337891e-01,3.925067901611328125e+00,-1.621484905481338501e-01,-2.382665425539016724e-01
5.554352998733520508e-01,8.550527095794677734e-01,-4.592729806900024414e-01,1.095401763916015625e+00,1.944326877593994141e+00,3.199724480509757996e-03,-7.990293204784393311e-02,-2.983640134334564209e-01,4.073959589004516602e-02,6.335753202438354492e-01,3.712428808212280273e+00,2.027052082121372223e-02,8.669309020042419434e-01
9.127570688724517822e-02,-2.277480959892272949e-01,3.885160982608795166e-01,5.833037495613098145e-01,1.128606677055358887e+00,-4.811163842678070068e-01,-9.673086553812026978e-02,-5.596055984497070312e-01,2.966262698173522949e-01,1.664743185043334961e+00,4.898561954498291016e+00,4.256417751312255859e-01,1.148323938250541687e-01
1.165709853172302246e+00,1.880815252661705017e-02,-6.738294959068298340e-01,1.716700196266174316e-01,5.128533840179443359e-01,7.642529904842376709e-03,4.350353777408599854e-01,-2.948119044303894043e-01,-2.211380600929260254e-01,1.994092226028442383e+00,4.582049369812011719e+00,2.148365229368209839e-01,-4.638722166419029236e-02
9.724623560905456543e-01,-1.934835910797119141e-01,3.516338169574737549e-01,9.133692383766174316e-01,1.729819536209106445e+00,-2.103740870952606201e-01,4.604734107851982117e-02,3.698591291904449463e-01,-3.661743402481079102e-01,1.886159777641296387e+00,4.025800228118896484e+00,-1.068807542324066162e-01,4.906062185764312744e-01
4.744049906730651855e-01,3.951122462749481201e-01,1.214684844017028809e-01,9.418808817863464355e-01,8.419960737228393555e-01,-5.170735120773315430e-01,1.801128685474395752e-01,1.957981660962104797e-02,8.778642117977142334e-02,1.530224829912185669e-01,4.128404617309570312e+00,-6.124787926673889160e-01,-1.629513353109359741e-01
1.019021391868591309e+00,1.606815010309219360e-01,1.295165568590164185e-01,4.101285040378570557e-01,9.113875031471252441e-01,-8.783306181430816650e-02,9.064031392335891724e-02,1.522927582263946533e-01,-3.573675155639648438e-01,1.603713870048522949e+00,3.780298233032226562e+00,2.492184340953826904e-01,1.599460393190383911e-01
6.423052549362182617e-01,1.398378983139991760e-02,-2.633599042892456055e-01,4.647592604160308838e-01,1.698117494583129883e+00,-4.968051332980394363e-03,-2.569590210914611816e-01,-8.623801469802856445e-01,6.249569058418273926e-01,1.980872869491577148e+00,5.064607143402099609e+00,-4.854911267757415771e-01,5.688029341399669647e-03
2.695861816406250000e+00,1.880534291267395020e-01,1.733974665403366089e-01,6.707622408866882324e-01,2.102491378784179688e+00,-1.474632471799850464e-01,1.878383308649063110e-01,-4.937278106808662415e-02,-6.989892721176147461e-01,4.374026879668235779e-02,3.377784490585327148e+00,4.222412109375000000e-01,1.012730076909065247e-01
2.279403209686279297e+00,-3.911854922771453857e-01,3.649201989173889160e-01,8.712269067764282227e-01,2.274579286575317383e+00,-1.026893854141235352e-01,-5.992266535758972168e-02,-3.801535964012145996e-01,6.208411455154418945e-01,8.247008919715881348e-01,4.195694923400878906e+00,-7.968781590461730957e-01,-1.152424886822700500e-01
2.854993820190429688e+00,4.843340516090393066e-01,-6.264819949865341187e-02,2.158675044775009155e-01,3.690554201602935791e-01,1.580051928758621216e-01,1.245715171098709106e-01,-1.996907591819763184e-01,3.637850284576416016e-02,1.504570722579956055e+00,4.323756217956542969e+00,-5.830161571502685547e-01,-2.922194311395287514e-03
8.124406337738037109e-01,-2.498138695955276489e-01,-3.549449741840362549e-01,1.973158568143844604e-01,1.800113439559936523e+00,1.289378553628921509e-01,-2.180905267596244812e-02,2.111265212297439575e-01,3.987365365028381348e-01,1.105293989181518555e+00,3.976299524307250977e+00,5.019709467887878418e-01,4.741594791412353516e-01
7.316862344741821289e-01,1.761815696954727173e-01,-2.922830283641815186e-01,1.646984219551086426e+00,6.492725610733032227e-01,4.492619335651397705e-01,2.726523578166961670e-01,4.993693530559539795e-01,1.325036287307739258e+00,7.780494093894958496e-01,3.475754737854003906e+00,4.744274020195007324e-01,-3.139188289642333984e-01
1.116540193557739258e+00,-4.808968305587768555e-01,-2.149792760610580444e-01,1.980985999107360840e+00,1.660601377487182617e+00,2.122623920440673828e-01,2.189507484436035156e-01,7.486134767532348633e-01,1.838483065366744995e-01,1.345310807228088379e+00,4.089830875396728516e+00,-7.177732586860656738e-01,-4.096144065260887146e-02
8.344563841819763184e-01,2.051810324192047119e-01,4.883695840835571289e-01,1.910052180290222168e+00,1.810707807540893555e+00,2.639528810977935791e-01,1.022473126649856567e-01,-3.564528822898864746e-01,-5.507900714874267578e-01,7.549740672111511230e-01,4.339249134063720703e+00,3.112460970878601074e-01,9.063655883073806763e-02
2.769597768783569336e+00,-3.869524598121643066e-01,-4.752687811851501465e-01,6.794020533561706543e-01,1.138425111770629883e+00,5.761063098907470703e-01,-1.454786807298660278e-01,1.293539404869079590e-01,1.325297057628631592e-01,6.899791955947875977e-01,4.116281986236572266e+00,-1.383640766143798828e-01,-6.941015720367431641e-01
1.982001185417175293e+00,-1.033743843436241150e-01,3.042823374271392822e-01,1.253573536872863770e+00,1.133644342422485352e+00,-3.671760857105255127e-01,1.329259276390075684e-01,1.454825699329376221e-01,3.720360994338989258e-01,1.706651329994201660e+00,3.561689376831054688e+00,-6.752106547355651855e-01,1.503844708204269409e-01
2.739708185195922852e+00,-1.391055583953857422e-01,-9.751643240451812744e-02,1.748679161071777344e+00,6.910609006881713867e-01,7.406341433525085449e-01,-8.648089319467544556e-02,5.958707332611083984e-01,-1.580131947994232178e-01,1.200125589966773987e-01,3.702441692352294922e+00,1.099256798624992371e-01,-8.692041784524917603e-02
1.825699687004089355e+00,-2.908742129802703857e-01,3.205202519893646240e-01,1.806678771972656250e+00,9.650551676750183105e-01,-5.383343100547790527e-01,8.703207224607467651e-02,-9.711483493447303772e-03,1.796069622039794922e+00,4.277320206165313721e-01,4.369883060455322266e+00,-8.396741002798080444e-02,1.560913119465112686e-02
8.949368000030517578e-01,9.135226905345916748e-02,-6.849226355552673340e-02,4.581198692321777344e-01,1.620312452316284180e+00,-6.196796298027038574e-01,-6.951896101236343384e-02,5.833850502967834473e-01,6.072394847869873047e-01,1.342982530593872070e+00,3.414804935455322266e+00,3.046631515026092529e-01,-1.821060925722122192e-01
1.183264374732971191e+00,8.878480643033981323e-02,-2.380795776844024658e-01,9.378898143768310547e-01,1.251701116561889648e+00,-6.291767954826354980e-01,-7.843056321144104004e-02,-3.678612411022186279e-01,7.821472883224487305e-01,2.437673509120941162e-01,3.319057941436767578e+00,-5.641719698905944824e-01,-8.558774590492248535e-01
8.178166747093200684e-01,-3.255105316638946533e-01,6.247065216302871704e-02,8.420125246047973633e-01,9.358470439910888672e-01,1.521381884813308716e-01,-3.216065168380737305e-01,-5.660014599561691284e-02,1.161979675292968750e+00,1.416386723518371582e+00,4.399791240692138672e+00,6.397862434387207031e-01,-2.296335399150848389e-01
2.204127073287963867e+00,-5.277268886566162109e-01,-5.641161203384399414e-01,1.646738409996032715e+00,2.029488563537597656e+00,3.205859661102294922e-01,1.327136456966400146e-01,-2.600759267807006836e-01,-2.383069396018981934e-01,1.692636728286743164e+00,3.898742437362670898e+00,5.673368573188781738e-01,-1.220598369836807251e-01
2.462832689285278320e+00,-5.880757570266723633e-01,1.000000000000000000e+00,1.636737346649169922e+00,2.166574716567993164e+00,-1.931363791227340698e-01,-2.905442565679550171e-02,6.336656808853149414e-01,8.279138803482055664e-01,1.940749734640121460e-01,4.013278484344482422e+00,-1.539151966571807861e-01,1.819901019334793091e-01
2.786713540554046631e-01,2.524804174900054932e-01,-3.264228403568267822e-01,1.478040933609008789e+00,1.636703252792358398e+00,1.055541411042213440e-01,-4.815080389380455017e-02,-2.855618894100189209e-01,4.343950152397155762e-01,6.203262209892272949e-01,2.933099031448364258e+00,-1.657053232192993164e-01,-4.775330126285552979e-01
2.931011438369750977e+00,2.218923866748809814e-01,-4.669193625450134277e-01,6.797569990158081055e-01,1.805442094802856445e+00,5.329174995422363281e-01,-4.655739665031433105e-02,3.681359291076660156e-01,-6.388875842094421387e-02,9.978192448616027832e-01,3.511838912963867188e+00,4.133660811930894852e-03,-3.342594802379608154e-01
1.368113994598388672e+00,2.166567295789718628e-01,-2.633152604103088379e-01,1.125047087669372559e+00,1.732719421386718750e+00,-3.547170162200927734e-01,-2.759522795677185059e-01,-1.171740964055061340e-01,-7.707178592681884766e-03,5.562635138630867004e-02,4.802459716796875000e+00,-6.467864662408828735e-02,-6.704226136207580566e-03
2.399951934814453125e+00,2.288733273744583130e-01,1.905042231082916260e-01,8.912100642919540405e-02,3.065572381019592285e-01,-1.456848084926605225e-01,-1.340862512588500977e-01,-5.114065855741500854e-02,4.909343719482421875e-01,7.909654974937438965e-01,3.827522754669189453e+00,3.501260885968804359e-03,-1.598289161920547485e-01
2.600450515747070312e+00,-8.756946027278900146e-02,-9.099097549915313721e-02,1.678261280059814453e+00,1.198504924774169922e+00,1.496233642101287842e-01,2.456915527582168579e-01,2.559367120265960693e-01,7.663304805755615234e-01,1.794256448745727539e+00,3.064171552658081055e+00,-3.803232610225677490e-01,-5.461508631706237793e-01
2.370991945266723633e+00,-1.070129945874214172e-01,5.154762864112854004e-01,1.316740155220031738e+00,3.725770413875579834e-01,1.896770596504211426e-01,5.388386249542236328e-01,3.319051563739776611e-01,-2.356008291244506836e-01,1.509351372718811035e+00,4.573580265045166016e+00,2.141221314668655396e-01,-1.083808764815330505e-01
5.018028616905212402e-01,1.881780624389648438e-01,-1.263187378644943237e-01,7.364106178283691406e-01,1.197472810745239258e+00,2.838962972164154053e-01,-1.915390640497207642e-01,-5.704498887062072754e-01,2.689747214317321777e-01,1.693109273910522461e-01,3.506187915802001953e+00,-4.268615692853927612e-02,-1.933055222034454346e-01
