# theta_E,gamma1,gamma2,source_x,source_y
1.218849897384643555e+00,7.689349353313446045e-02,-3.563965857028961182e-02,4.631966352462768555e-03,1.409217715263366699e-02
1.166497349739074707e+00,8.682008087635040283e-02,-4.821638762950897217e-02,-2.859890460968017578e-03,-2.067565917968750000e-03
1.246586203575134277e+00,7.455973327159881592e-02,-4.172092676162719727e-02,3.151297569274902344e-03,-1.384818553924560547e-02
1.227843880653381348e+00,8.032210171222686768e-02,-3.476965427398681641e-02,-3.265380859375000000e-03,-1.253360509872436523e-02
1.168965339660644531e+00,6.887044012546539307e-02,-3.194196522235870361e-02,-4.042118787765502930e-03,-1.291191577911376953e-02
1.234933018684387207e+00,8.988086879253387451e-02,-5.062301456928253174e-02,7.840692996978759766e-03,-2.559602260589599609e-03
1.202482223510742188e+00,6.452901661396026611e-02,-4.205812513828277588e-02,4.016578197479248047e-03,-5.828231573104858398e-03
1.159063816070556641e+00,4.924723505973815918e-02,-2.829119563102722168e-02,7.949292659759521484e-03,8.920550346374511719e-03
1.212695837020874023e+00,6.316034495830535889e-02,-3.532738983631134033e-02,-7.920980453491210938e-03,-8.550763130187988281e-03
1.148650884628295898e+00,3.799991309642791748e-02,-2.116206288337707520e-02,5.726456642150878906e-03,5.578994750976562500e-05
1.219278812408447266e+00,7.175607979297637939e-02,-3.313502669334411621e-02,-4.786282777786254883e-03,-1.631057262420654297e-02
1.261152029037475586e+00,7.904483377933502197e-02,-4.502984881401062012e-02,-2.947151660919189453e-04,4.355192184448242188e-03
1.175478458404541016e+00,4.588267207145690918e-02,-2.954454720020294189e-02,-3.026187419891357422e-03,3.729492425918579102e-03
1.214918494224548340e+00,9.499306976795196533e-02,-4.464876651763916016e-02,1.023516058921813965e-02,-6.985276937484741211e-03
1.183335900306701660e+00,6.461732089519500732e-02,-3.784999251365661621e-02,8.255124092102050781e-03,-8.910506963729858398e-03
1.241178512573242188e+00,8.667124807834625244e-02,-4.755665361881256104e-02,-6.435394287109375000e-03,-8.422672748565673828e-03
1.228825211524963379e+00,9.090436995029449463e-02,-4.831108450889587402e-02,1.017177104949951172e-02,7.020831108093261719e-03
1.176908731460571289e+00,7.392032444477081299e-02,-3.485980629920959473e-02,5.730420351028442383e-03,1.197600364685058594e-02
1.214935660362243652e+00,6.800101697444915771e-02,-3.373102843761444092e-02,9.822547435760498047e-04,-1.828196644783020020e-02
1.194913387298583984e+00,9.406067430973052979e-02,-4.893341660499572754e-02,3.453314304351806641e-03,-1.079520583152770996e-02
1.212673187255859375e+00,3.616349399089813232e-02,-1.796299219131469727e-02,-5.212485790252685547e-03,2.737343311309814453e-03
1.169419288635253906e+00,5.568550527095794678e-02,-3.441575169563293457e-02,-1.364260911941528320e-03,-6.174266338348388672e-03
1.229593634605407715e+00,6.225322186946868896e-02,-3.886339068412780762e-02,-3.268897533416748047e-03,-3.581732511520385742e-03
1.163616538047790527e+00,8.078224956989288330e-02,-4.168860614299774170e-02,-5.244046449661254883e-03,3.977537155151367188e-03
1.164912581443786621e+00,6.157405674457550049e-02,-3.201845288276672363e-02,1.200425624847412109e-02,-3.317326307296752930e-03
1.212923765182495117e+00,1.003571897745132446e-01,-5.532950162887573242e-02,3.964602947235107422e-04,-2.535670995712280273e-03
1.208294391632080078e+00,7.333137094974517822e-02,-2.981875836849212646e-02,6.417989730834960938e-03,6.065368652343750000e-03
1.220214366912841797e+00,8.884991705417633057e-02,-5.094027519226074219e-02,1.132047176361083984e-02,1.500698924064636230e-02
1.180339097976684570e+00,9.174133837223052979e-02,-4.757705330848693848e-02,5.300581455230712891e-03,1.357758045196533203e-02
1.211164951324462891e+00,8.130462467670440674e-02,-3.610613942146301270e-02,1.285851001739501953e-02,4.269689321517944336e-03
1.205361485481262207e+00,7.660807669162750244e-02,-4.628516733646392822e-02,6.107538938522338867e-03,-7.651746273040771484e-03
1.239195108413696289e+00,7.119323313236236572e-02,-2.978731691837310791e-02,6.055116653442382812e-03,2.993911504745483398e-03
1.248842954635620117e+00,6.461299955844879150e-02,-3.498759865760803223e-02,1.004973053932189941e-02,-7.357150316238403320e-03
1.171156406402587891e+00,4.422047734260559082e-02,-2.611221373081207275e-02,-1.575678586959838867e-03,9.296745061874389648e-03
1.229836583137512207e+00,9.040690958499908447e-02,-4.967872798442840576e-02,-6.092667579650878906e-03,-3.569066524505615234e-03
1.250267386436462402e+00,4.925212264060974121e-02,-2.968795597553253174e-02,8.431851863861083984e-03,4.435330629348754883e-03
1.169216394424438477e+00,8.203281462192535400e-02,-3.949147462844848633e-02,-1.692175865173339844e-03,-1.256096363067626953e-02
1.141019105911254883e+00,7.051773369312286377e-02,-3.805686533451080322e-02,-8.451938629150390625e-05,1.042097806930541992e-03
1.198609352111816406e+00,9.361179172992706299e-02,-4.262426495552062988e-02,5.265176296234130859e-03,-2.769440412521362305e-03
1.215472698211669922e+00,4.673556983470916748e-02,-1.947377622127532959e-02,-3.207713365554809570e-03,4.205197095870971680e-03
1.254550814628601074e+00,6.142668426036834717e-02,-2.750864624977111816e-02,5.944788455963134766e-03,-2.058207988739013672e-03
1.232698082923889160e+00,7.169617712497711182e-02,-3.264234960079193115e-02,-2.736806869506835938e-03,-1.288464665412902832e-02
1.218938827514648438e+00,6.925819814205169678e-02,-3.367933630943298340e-02,2.923578023910522461e-03,-1.871374249458312988e-02
1.228160142898559570e+00,4.128618538379669189e-02,-2.378961443901062012e-02,2.713888883590698242e-03,9.718507528305053711e-03
1.172839164733886719e+00,6.605915725231170654e-02,-3.919880092144012451e-02,-2.816438674926757812e-03,3.626883029937744141e-03
1.128853797912597656e+00,5.135668814182281494e-02,-2.791559696197509766e-02,2.290248870849609375e-03,-2.231299877166748047e-04
1.175094366073608398e+00,7.902909815311431885e-02,-3.963258862495422363e-02,8.446276187896728516e-03,-6.910026073455810547e-03
1.180767774581909180e+00,8.465759456157684326e-02,-3.730246424674987793e-02,-7.362872362136840820e-03,-8.804798126220703125e-04
1.149429798126220703e+00,5.833946168422698975e-02,-3.146488964557647705e-02,1.433521509170532227e-03,-8.713155984878540039e-03
1.190841317176818848e+00,8.093844354152679443e-02,-4.356832802295684814e-02,5.916625261306762695e-03,1.902401447296142578e-02
1.248371005058288574e+00,2.816131711006164551e-02,-1.385968923568725586e-02,1.948416233062744141e-03,3.173440694808959961e-03
1.214821457862854004e+00,7.710944116115570068e-02,-3.724913299083709717e-02,-8.736163377761840820e-03,-1.399457454681396484e-03
1.244345188140869141e+00,6.873120367527008057e-02,-2.946257591247558594e-02,-3.036290407180786133e-03,1.836240291595458984e-03
1.231018543243408203e+00,9.492026269435882568e-02,-4.439266026020050049e-02,6.534636020660400391e-03,-2.538740634918212891e-03
1.212890625000000000e+00,4.335579276084899902e-02,-2.112564444541931152e-02,-2.129524946212768555e-03,-1.203745603561401367e-02
1.185798525810241699e+00,6.310297548770904541e-02,-4.126073420047760010e-02,3.833621740341186523e-03,6.819486618041992188e-03
1.229936122894287109e+00,5.867014825344085693e-02,-2.660897374153137207e-02,7.915139198303222656e-03,1.059639453887939453e-02
1.172186017036437988e+00,6.766535341739654541e-02,-3.056231141090393066e-02,6.636708974838256836e-03,1.312980055809020996e-02
1.221809387207031250e+00,7.661534845829010010e-02,-4.188124835491180420e-02,-2.556264400482177734e-03,1.418417692184448242e-02
1.168009519577026367e+00,6.890587508678436279e-02,-4.168808460235595703e-02,7.274389266967773438e-03,1.102849841117858887e-02
1.235868811607360840e+00,7.825656235218048096e-02,-4.889932274818420410e-02,-4.054903984069824219e-04,-1.534432172775268555e-03
1.230118513107299805e+00,6.124092638492584229e-02,-3.612153232097625732e-02,5.655407905578613281e-03,1.281148195266723633e-02
1.197029948234558105e+00,8.852539956569671631e-02,-4.518550634384155273e-02,6.473064422607421875e-05,-1.019677519798278809e-02
1.182751893997192383e+00,4.338447749614715576e-02,-2.976217865943908691e-02,3.844290971755981445e-03,4.554003477096557617e-03
1.217883586883544922e+00,7.582129538059234619e-02,-3.867191076278686523e-02,1.839339733123779297e-03,-1.702898740768432617e-02
1.251860260963439941e+00,7.306595146656036377e-02,-3.613631427288055420e-02,1.255929470062255859e-03,8.744388818740844727e-03
1.185305118560791016e+00,7.142378389835357666e-02,-4.405882954597473145e-02,6.779849529266357422e-03,-8.817821741104125977e-03
1.225873231887817383e+00,1.015813499689102173e-01,-5.254045128822326660e-02,2.565979957580566406e-03,3.524422645568847656e-03
1.206658601760864258e+00,8.797134459018707275e-02,-4.186549782752990723e-02,1.132434606552124023e-02,1.435998082160949707e-02
1.177393078804016113e+00,8.172906935214996338e-02,-4.580797255039215088e-02,-2.280861139297485352e-03,-1.799523830413818359e-03
1.224080204963684082e+00,9.810487926006317139e-02,-4.181793332099914551e-02,-3.018587827682495117e-03,7.434487342834472656e-04
1.195285558700561523e+00,1.006475836038589478e-01,-5.021946132183074951e-02,-8.076429367065429688e-04,5.590021610260009766e-04
1.199876189231872559e+00,9.510020911693572998e-02,-4.725769162178039551e-02,2.606183290481567383e-03,-9.227216243743896484e-03
1.188807249069213867e+00,9.234865009784698486e-02,-5.177079141139984131e-02,-8.521974086761474609e-04,-9.437143802642822266e-03
1.171866536140441895e+00,9.275306761264801025e-02,-4.370470345020294189e-02,-3.443479537963867188e-03,-2.370774745941162109e-04
1.225562930107116699e+00,9.476910531520843506e-02,-5.167676508426666260e-02,8.060604333877563477e-03,9.945958852767944336e-03
1.151342272758483887e+00,6.171287596225738525e-02,-2.776937186717987061e-02,-4.249602556228637695e-03,3.315031528472900391e-03
1.182938218116760254e+00,8.484373986721038818e-02,-4.502679407596588135e-02,3.422617912292480469e-03,-9.199887514114379883e-03
1.230250835418701172e+00,9.050755202770233154e-02,-4.025538265705108643e-02,1.548856496810913086e-03,8.268535137176513672e-03
1.162152886390686035e+00,7.851640880107879639e-02,-3.981456160545349121e-02,-2.836018800735473633e-03,-1.245066523551940918e-02
1.260303616523742676e+00,7.649697363376617432e-02,-4.203262925148010254e-02,2.447724342346191406e-03,3.203749656677246094e-03
1.192519307136535645e+00,8.452112972736358643e-02,-4.109708964824676514e-02,1.331961154937744141e-02,-3.210395574569702148e-03
1.168267488479614258e+00,6.163795292377471924e-02,-3.146377205848693848e-02,1.070398092269897461e-02,7.629126310348510742e-03
1.227260828018188477e+00,8.541019260883331299e-02,-4.542145133018493652e-02,9.580105543136596680e-03,1.651757955551147461e-02
1.197053432464599609e+00,8.123736083507537842e-02,-5.002686381340026855e-02,1.247090101242065430e-02,7.626771926879882812e-03
1.221094846725463867e+00,7.127742469310760498e-02,-4.399618506431579590e-02,-2.231001853942871094e-04,4.391908645629882812e-03
1.213339090347290039e+00,4.124541580677032471e-02,-1.649147272109985352e-02,-3.383040428161621094e-03,-7.071822881698608398e-03
1.175613164901733398e+00,6.095792353153228760e-02,-3.613497316837310791e-02,7.433503866195678711e-03,1.638436317443847656e-02
1.224963188171386719e+00,7.425068318843841553e-02,-4.145358502864837646e-02,1.386287808418273926e-02,1.158234477043151855e-02
1.155176162719726562e+00,7.480402290821075439e-02,-4.116126894950866699e-02,2.480119466781616211e-03,5.331218242645263672e-03
1.170225977897644043e+00,7.152737677097320557e-02,-4.161526262760162354e-02,7.627010345458984375e-04,1.317963004112243652e-02
1.180476665496826172e+00,8.139969408512115479e-02,-4.078637063503265381e-02,1.284927129745483398e-03,-1.662427186965942383e-02
1.283492565155029297e+00,6.132201850414276123e-02,-3.148484230041503906e-02,5.091488361358642578e-03,7.421076297760009766e-04
1.168597340583801270e+00,4.135346412658691406e-02,-2.473954856395721436e-02,-7.090568542480468750e-04,-6.690829992294311523e-03
1.254757761955261230e+00,8.271615207195281982e-02,-3.965809941291809082e-02,-7.579624652862548828e-04,-1.365372538566589355e-02
1.227547168731689453e+00,6.539042294025421143e-02,-3.911602497100830078e-02,-1.595407724380493164e-03,1.008719205856323242e-02
1.219061374664306641e+00,9.297515451908111572e-02,-5.352631211280822754e-02,3.768652677536010742e-03,1.178362965583801270e-02
1.195412993431091309e+00,5.822552740573883057e-02,-3.401051461696624756e-02,-5.307555198669433594e-03,3.687381744384765625e-03
1.242274880409240723e+00,8.638180792331695557e-02,-4.248544573783874512e-02,-6.397902965545654297e-03,-1.108255982398986816e-02
1.194261193275451660e+00,9.828840196132659912e-02,-4.721584916114807129e-02,-1.933366060256958008e-03,1.024782657623291016e-02
1.199764490127563477e+00,8.883260190486907959e-02,-5.058600008487701416e-02,3.775537014007568359e-03,-1.073962450027465820e-02
1.192850708961486816e+00,9.246055781841278076e-02,-5.125075578689575195e-02,4.225075244903564453e-03,-6.995409727096557617e-03
1.240043997764587402e+00,4.214322566986083984e-02,-2.719926834106445312e-02,-8.517503738403320312e-05,-5.870550870895385742e-03
1.191112518310546875e+00,3.985421359539031982e-02,-1.630438864231109619e-02,1.755297183990478516e-03,-8.221715688705444336e-03
1.189743638038635254e+00,3.942763805389404297e-02,-1.928801834583282471e-02,-9.882748126983642578e-04,-1.090309023857116699e-02
1.198104381561279297e+00,6.462089717388153076e-02,-3.117583692073822021e-02,1.223021745681762695e-02,1.245445013046264648e-02
1.185734987258911133e+00,9.518395364284515381e-02,-4.318638145923614502e-02,-3.736585378646850586e-03,-8.201301097869873047e-04
1.188298702239990234e+00,6.248860061168670654e-02,-3.187267482280731201e-02,1.378759741783142090e-02,7.303237915039062500e-03
1.225832223892211914e+00,7.933382689952850342e-02,-4.168136417865753174e-02,-5.621075630187988281e-03,-1.675009727478027344e-02
1.232244491577148438e+00,6.861631572246551514e-02,-3.293411433696746826e-02,-2.355396747589111328e-03,1.301369071006774902e-02
1.194757580757141113e+00,9.414066374301910400e-02,-5.382081866264343262e-02,1.111686229705810547e-02,1.341432332992553711e-03
1.200563192367553711e+00,6.107510626316070557e-02,-3.815326094627380371e-02,-3.824770450592041016e-03,-9.858906269073486328e-04
1.230086207389831543e+00,6.998454034328460693e-02,-2.960999310016632080e-02,-4.452526569366455078e-03,-1.015111804008483887e-02
1.269874572753906250e+00,5.121637880802154541e-02,-2.472683787345886230e-02,2.412587404251098633e-03,6.220638751983642578e-03
1.153519392013549805e+00,5.716671049594879150e-02,-2.283039689064025879e-02,3.006339073181152344e-03,-1.762628555297851562e-03
1.234558582305908203e+00,6.318475306034088135e-02,-3.002890944480895996e-02,9.791523218154907227e-03,-7.741391658782958984e-03
1.236228823661804199e+00,8.323235809803009033e-02,-3.951759636402130127e-02,8.663117885589599609e-03,1.516398787498474121e-02
1.152152895927429199e+00,5.550555884838104248e-02,-2.508291602134704590e-02,8.374452590942382812e-04,6.792366504669189453e-03
1.194387793540954590e+00,8.788029849529266357e-02,-4.076883196830749512e-02,-3.274381160736083984e-03,1.077929139137268066e-02
1.195733428001403809e+00,7.866285741329193115e-02,-3.538464009761810303e-02,6.866157054901123047e-04,-1.491409540176391602e-02
1.182436704635620117e+00,7.771529257297515869e-02,-4.535655677318572998e-02,7.260501384735107422e-03,1.303979754447937012e-02
1.202929019927978516e+00,7.262651622295379639e-02,-4.092258214950561523e-02,-8.052527904510498047e-03,5.051493644714355469e-04
1.219438433647155762e+00,5.884040892124176025e-02,-2.411986887454986572e-02,4.043579101562500000e-03,9.028553962707519531e-03
1.212027072906494141e+00,8.388496935367584229e-02,-4.484601318836212158e-02,6.645679473876953125e-03,-5.454838275909423828e-03
1.150978326797485352e+00,6.072960793972015381e-02,-3.035134077072143555e-02,1.369953155517578125e-03,-3.937810659408569336e-03
1.202807426452636719e+00,6.083177030086517334e-02,-3.473643958568572998e-02,-3.818720579147338867e-03,2.003937959671020508e-03
1.204112768173217773e+00,5.834259092807769775e-02,-2.817100286483764648e-02,8.500039577484130859e-03,1.180917024612426758e-02
1.239252328872680664e+00,7.095040380954742432e-02,-3.572069108486175537e-02,7.583886384963989258e-03,-8.740663528442382812e-03
1.176813125610351562e+00,7.023574411869049072e-02,-3.244096040725708008e-02,-1.020520925521850586e-03,-1.117995381355285645e-02
1.227841377258300781e+00,8.734701573848724365e-02,-4.862786829471588135e-02,8.778929710388183594e-03,3.264814615249633789e-03
